url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jdbc,9,7
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/README.md,7,1
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/src/main,4,2
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/src/main/java/com/ibm/cicsdev/springboot/jdbc,2,2
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/.settings/org.eclipse.buildship.core.prefs,2,1
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/.settings/org.eclipse.wst.common.component,2,1
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main,2,1
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/src/main/webapp/WEB-INF,2,1
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/.classpath,1,1
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/.github/workflows/java.yaml,1,1
