time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-19 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-11-22 00:00:00+00:00,,,7.0,1.0
2024-11-23 00:00:00+00:00,1.0,1.0,,
2024-11-25 00:00:00+00:00,,,1.0,1.0
2024-11-26 00:00:00+00:00,,,4.0,1.0
2024-11-27 00:00:00+00:00,,,8.0,1.0
2024-11-28 00:00:00+00:00,3.0,3.0,6.0,1.0
2024-11-30 00:00:00+00:00,1.0,1.0,,
2024-12-02 00:00:00+00:00,,,6.0,1.0
