url_path,views_total,views_unique
/cicsdev/cics-java-liberty-restappext,16,13
/cicsdev/cics-java-liberty-restappext/blob/main/src/main/java/com/ibm/cicsdev/restappext/CICSApplication.java,10,7
/cicsdev/cics-java-liberty-restappext/tree/main/src,9,6
/cicsdev/cics-java-liberty-restappext/tree/main/src/main,6,5
/cicsdev/cics-java-liberty-restappext/blob/main/src/main/java/com/ibm/cicsdev/restappext/LinkChannelResource.java,5,5
/cicsdev/cics-java-liberty-restappext/blob/main/src/main/webapp/WEB-INF/ibm-web-ext.xml,5,4
/cicsdev/cics-java-liberty-restappext/tree/main/src/main/java/com/ibm/cicsdev/restappext,5,4
/cicsdev/cics-java-liberty-restappext/blob/main/src/main/java/com/ibm/cicsdev/restappext/LinkToLiberty.java,4,4
/cicsdev/cics-java-liberty-restappext/tree/main/src/main/webapp/WEB-INF,3,3
/cicsdev/cics-java-liberty-restappext/blob/main/pom.xml,3,2
