url_path,views_total,views_unique
/cicsdev/cics-java-liberty-hello,36,23
/cicsdev/cics-java-liberty-hello/tree/aj-readme,20,3
/cicsdev/cics-java-liberty-hello/pull/32,13,2
/cicsdev/cics-java-liberty-hello/blob/aj-readme/README.md,11,2
/cicsdev/cics-java-liberty-hello/pulls,6,1
/cicsdev/cics-java-liberty-hello/pull/1,4,1
/cicsdev/cics-java-liberty-hello/commits/main,3,3
/cicsdev/cics-java-liberty-hello/blob/main/.github/workflows/java.yaml,3,2
/cicsdev/cics-java-liberty-hello/pull/32/files,3,2
/cicsdev/cics-java-liberty-hello/tree/main/.github/workflows,3,2
