url_path,views_total,views_unique
/cicsdev/cicstg-jca-liberty-sample,19,10
/cicsdev/cicstg-jca-liberty-sample/tree/main/com/ibm/ctg/samples/liberty,6,4
/cicsdev/cicstg-jca-liberty-sample/blob/main/server.xml,5,3
/cicsdev/cicstg-jca-liberty-sample/blob/main/com/ibm/ctg/samples/liberty/JCAServlet.java,4,4
/cicsdev/cicstg-jca-liberty-sample/tree/main/WEB-INF,3,3
/cicsdev/cicstg-jca-liberty-sample/tree/main/com/ibm/ctg/samples,3,2
/cicsdev/cicstg-jca-liberty-sample/blob/main/WEB-INF/web.xml,2,2
/cicsdev/cicstg-jca-liberty-sample/tree/main,2,2
/cicsdev/cicstg-jca-liberty-sample/tree/main/com/ibm/ctg,2,1
/cicsdev/cicstg-jca-liberty-sample/tree/main/com,1,1
