url_path,views_total,views_unique
/cicsdev/cics-event-consumer/tree/main,6,1
/cicsdev/cics-event-consumer,4,1
/cicsdev/cics-event-consumer/blob/main/cics-event-consumer-ca1y/src/main/java/com/ibm/cics/ca1y/XMPP.java,3,2
/cicsdev/cics-event-consumer/tree/main/cics-event-consumer-bundle,3,1
/cicsdev/cics-event-consumer/blob/main/CHANGELOG.md,2,2
/cicsdev/cics-event-consumer/blob/main/docs/README.md,2,2
/cicsdev/cics-event-consumer/issues/16,2,2
/cicsdev/cics-event-consumer/blob/main/cics-event-consumer-ca1y/pom.xml,2,1
/cicsdev/cics-event-consumer/blob/main/README.md,2,1
/cicsdev/cics-event-consumer/tree/main/docs,2,1
