time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-06 00:00:00+00:00,,,16,3
2025-02-07 00:00:00+00:00,,,7,4
2025-02-08 00:00:00+00:00,2.0,1.0,23,1
2025-02-09 00:00:00+00:00,,,14,2
2025-02-10 00:00:00+00:00,,,65,11
2025-02-11 00:00:00+00:00,2.0,2.0,79,15
2025-02-12 00:00:00+00:00,7.0,5.0,259,19
2025-02-13 00:00:00+00:00,3.0,2.0,204,15
2025-02-14 00:00:00+00:00,3.0,3.0,73,12
2025-02-15 00:00:00+00:00,2.0,1.0,16,2
2025-02-16 00:00:00+00:00,1.0,1.0,1,1
2025-02-17 00:00:00+00:00,14.0,8.0,134,15
2025-02-18 00:00:00+00:00,4.0,1.0,72,12
2025-02-19 00:00:00+00:00,,,26,6
