time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-08 00:00:00+00:00,3.0,2.0,20,2
2025-03-09 00:00:00+00:00,1.0,1.0,101,3
2025-03-10 00:00:00+00:00,2.0,2.0,10,4
2025-03-11 00:00:00+00:00,4.0,4.0,14,5
2025-03-12 00:00:00+00:00,,,18,4
2025-03-13 00:00:00+00:00,8.0,1.0,23,5
2025-03-14 00:00:00+00:00,,,17,4
2025-03-15 00:00:00+00:00,3.0,2.0,3,1
2025-03-16 00:00:00+00:00,,,9,1
2025-03-17 00:00:00+00:00,4.0,1.0,93,12
2025-03-18 00:00:00+00:00,2.0,2.0,133,13
2025-03-19 00:00:00+00:00,1.0,1.0,76,11
2025-03-20 00:00:00+00:00,2.0,2.0,7,5
2025-03-21 00:00:00+00:00,2.0,2.0,31,6
