time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-30 00:00:00+00:00,7,6,77,18
2026-05-01 00:00:00+00:00,3,1,20,6
2026-05-02 00:00:00+00:00,6,5,34,8
2026-05-03 00:00:00+00:00,9,6,21,8
2026-05-04 00:00:00+00:00,6,4,74,14
2026-05-05 00:00:00+00:00,7,5,399,123
2026-05-06 00:00:00+00:00,19,8,209,56
2026-05-07 00:00:00+00:00,28,12,72,18
2026-05-08 00:00:00+00:00,7,6,73,23
2026-05-09 00:00:00+00:00,2,1,19,11
2026-05-10 00:00:00+00:00,3,3,54,12
2026-05-11 00:00:00+00:00,0,0,52,13
2026-05-12 00:00:00+00:00,39,31,28,21
2026-05-13 00:00:00+00:00,3,3,35,14
