time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-06 00:00:00+00:00,19,8,209,56
2026-05-07 00:00:00+00:00,28,12,72,18
2026-05-08 00:00:00+00:00,7,6,73,23
2026-05-09 00:00:00+00:00,2,1,19,11
2026-05-10 00:00:00+00:00,3,3,54,12
2026-05-11 00:00:00+00:00,0,0,52,13
2026-05-12 00:00:00+00:00,39,31,28,21
2026-05-13 00:00:00+00:00,3,3,35,14
2026-05-14 00:00:00+00:00,8,8,26,10
2026-05-15 00:00:00+00:00,16,4,8,5
2026-05-16 00:00:00+00:00,4,3,10,5
2026-05-17 00:00:00+00:00,4,2,8,5
2026-05-18 00:00:00+00:00,8,6,16,9
2026-05-19 00:00:00+00:00,8,7,29,15
