time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-29 00:00:00+00:00,7,1,1,1
2026-08-30 00:00:00+00:00,6,2,2,2
2026-08-31 00:00:00+00:00,6,2,6,2
2026-09-01 00:00:00+00:00,7,2,22,5
2026-09-02 00:00:00+00:00,9,5,3,2
2026-09-03 00:00:00+00:00,7,3,6,3
2026-09-04 00:00:00+00:00,9,3,3,3
2026-09-05 00:00:00+00:00,5,1,3,2
2026-09-06 00:00:00+00:00,5,1,2,2
2026-09-07 00:00:00+00:00,5,1,1,1
2026-09-08 00:00:00+00:00,5,1,3,2
2026-09-09 00:00:00+00:00,6,2,4,3
2026-09-10 00:00:00+00:00,8,2,7,6
2026-09-11 00:00:00+00:00,6,2,21,6
